,Unnamed: 0,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
12191,937647,202206,3,35,355030,J,6201501,-1,212405,101,5,35.0,40.0,3,1,0,1,40,0,0,0,4034.0,7,0,1,202206,0,5,4034.0,Analista de Desenvolvimento de Sistemas
12192,937648,202206,3,35,355030,J,6209100,-1,212405,101,5,38.0,40.0,1,1,0,1,40,0,0,0,6500.0,9,0,1,202206,0,5,6500.0,Analista de Desenvolvimento de Sistemas
12193,937651,202206,3,35,355030,J,6201501,1,212405,101,8,46.0,40.0,1,1,0,1,97,0,0,0,3500.0,10,0,1,202206,0,5,3500.0,Analista de Desenvolvimento de Sistemas
12194,937656,202206,3,35,355030,C,1042200,1,212405,101,5,51.0,44.0,6,1,0,1,97,0,0,0,4200.0,10,0,1,202206,0,5,4200.0,Analista de Desenvolvimento de Sistemas
12195,937658,202206,3,35,355030,N,8211300,1,212405,101,5,33.0,44.0,1,3,0,1,97,0,0,0,12850.0,10,0,1,202206,0,5,12850.0,Analista de Desenvolvimento de Sistemas
12196,937659,202206,3,35,355030,J,6201502,1,212405,101,5,22.0,40.0,1,3,0,1,97,0,0,0,4500.0,6,0,1,202206,0,5,4500.0,Analista de Desenvolvimento de Sistemas
12197,937660,202206,3,35,355030,J,6204000,-1,212405,101,5,29.0,44.0,3,1,0,1,40,0,0,9,6563.92,10,0,1,202206,0,5,6563.92,Analista de Desenvolvimento de Sistemas
12198,937663,202206,3,35,355030,K,6612601,-1,212405,101,5,25.0,44.0,1,1,0,1,40,0,0,0,9423.75,10,0,1,202206,0,5,9423.75,Analista de Desenvolvimento de Sistemas
12199,937667,202206,3,35,355030,J,6202300,1,212405,101,4,38.0,40.0,3,1,0,1,97,0,0,0,14000.0,9,0,1,202206,0,5,14000.0,Analista de Desenvolvimento de Sistemas
12200,937670,202206,3,35,355030,N,7739003,-1,212405,101,3,27.0,44.0,1,1,0,1,31,0,0,0,2328.15,3,0,1,202206,0,5,2328.15,Analista de Desenvolvimento de Sistemas
12201,937671,202206,3,35,355030,K,6612601,-1,212405,101,3,29.0,44.0,1,1,0,1,40,0,0,0,8000.0,10,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
12202,937676,202206,3,35,355030,M,7020400,-1,212405,101,5,30.0,40.0,1,1,0,1,40,0,0,0,10500.0,10,0,1,202206,0,5,10500.0,Analista de Desenvolvimento de Sistemas
12203,937684,202206,3,35,355030,Q,8660700,-1,212405,101,8,41.0,44.0,3,3,0,1,40,0,0,0,5141.39,9,0,1,202206,0,5,5141.39,Analista de Desenvolvimento de Sistemas
12204,937690,202206,3,35,355030,J,6201501,1,212405,101,8,30.0,40.0,1,3,0,1,97,0,0,0,6250.0,10,0,1,202206,0,5,6250.0,Analista de Desenvolvimento de Sistemas
12205,937691,202206,3,35,355030,J,6202300,1,212405,101,5,28.0,40.0,1,1,0,1,97,0,0,0,5000.0,5,0,1,202206,0,5,5000.0,Analista de Desenvolvimento de Sistemas
12206,937693,202206,3,35,355030,J,6204000,-1,212405,101,8,51.0,40.0,1,1,0,1,40,0,0,0,12000.0,6,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
12207,937698,202206,3,35,355030,M,7020400,1,212405,101,5,55.0,40.0,1,1,0,1,97,0,0,0,9000.0,10,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
12208,937704,202206,3,35,355030,J,6201501,1,212405,101,4,31.0,40.0,3,1,0,1,97,0,0,0,7800.0,10,0,1,202206,0,5,7800.0,Analista de Desenvolvimento de Sistemas
12209,937709,202206,3,35,355030,K,6422100,1,212405,101,4,22.0,30.0,1,1,0,1,97,0,0,1,7000.0,10,0,1,202206,0,5,7000.0,Analista de Desenvolvimento de Sistemas
12210,937710,202206,3,35,355030,J,6201501,-1,212405,101,5,35.0,40.0,1,3,0,1,40,0,0,0,7672.89,9,0,1,202206,0,5,7672.89,Analista de Desenvolvimento de Sistemas
12211,937717,202206,3,35,355030,J,5811500,1,212405,101,5,32.0,42.0,1,1,0,1,97,0,0,0,8000.0,9,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
12212,937719,202206,3,35,355030,J,6201501,1,212405,101,3,23.0,40.0,6,1,0,1,97,0,0,0,5000.0,7,0,1,202206,0,5,5000.0,Analista de Desenvolvimento de Sistemas
12213,937726,202206,3,35,355030,J,6201501,1,212405,101,5,42.0,40.0,1,1,0,1,97,0,0,0,2399.0,9,0,1,202206,0,5,2399.0,Analista de Desenvolvimento de Sistemas
12214,937728,202206,3,35,355030,J,6204000,1,212405,101,4,39.0,40.0,3,1,0,1,97,0,0,0,12000.0,7,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
12215,937733,202206,3,35,355030,M,7319003,1,212405,101,3,19.0,35.0,1,1,0,1,97,0,0,0,2500.0,5,0,1,202206,0,5,2500.0,Analista de Desenvolvimento de Sistemas
12216,937735,202206,3,35,355030,C,2941700,1,212405,101,5,31.0,40.0,2,1,0,1,97,0,0,0,2312.2,7,0,1,202206,0,5,2312.2,Analista de Desenvolvimento de Sistemas
12217,937738,202206,3,35,355030,J,6201501,-1,212405,101,4,67.0,40.0,1,1,0,1,31,0,0,0,2042.0,6,0,1,202206,0,5,2042.0,Analista de Desenvolvimento de Sistemas
12218,937739,202206,3,35,355030,K,6619399,1,212405,101,5,24.0,40.0,1,1,0,1,97,0,0,0,4247.0,7,0,1,202206,0,5,4247.0,Analista de Desenvolvimento de Sistemas
12219,937740,202206,3,35,355030,M,7020400,-1,212405,101,5,37.0,44.0,1,3,0,1,40,0,0,0,6756.26,10,0,1,202206,0,5,6756.26,Analista de Desenvolvimento de Sistemas
12220,937743,202206,3,35,355030,J,6203100,1,212405,101,5,38.0,40.0,1,1,0,1,97,0,0,0,5449.0,10,0,1,202206,0,5,5449.0,Analista de Desenvolvimento de Sistemas
12221,937744,202206,3,35,355030,M,7112000,1,212405,101,5,37.0,40.0,6,1,0,1,97,0,0,0,4100.0,1,0,1,202206,0,5,4100.0,Analista de Desenvolvimento de Sistemas
12222,937745,202206,3,35,355030,M,7490104,1,212405,101,5,30.0,40.0,6,1,0,1,97,3,0,0,9000.0,7,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
12223,937746,202206,3,35,355030,J,6203100,-1,212405,101,4,22.0,44.0,2,3,0,1,40,0,0,0,6447.54,8,0,1,202206,0,5,6447.54,Analista de Desenvolvimento de Sistemas
12224,937751,202206,3,35,355030,J,6204000,1,212405,101,5,38.0,40.0,2,1,0,1,97,0,0,0,3097.0,8,0,1,202206,0,5,3097.0,Analista de Desenvolvimento de Sistemas
12225,937753,202206,3,35,355030,K,6630400,1,212405,101,8,29.0,44.0,2,1,0,1,97,0,0,9,20000.0,7,0,1,202206,0,5,20000.0,Analista de Desenvolvimento de Sistemas
12226,937755,202206,3,35,355030,N,8211300,-1,212405,101,5,36.0,44.0,6,1,0,1,40,0,0,0,7403.59,10,0,1,202206,0,5,7403.59,Analista de Desenvolvimento de Sistemas
12227,937758,202206,3,35,355030,J,6203100,-1,212405,101,8,37.0,40.0,3,3,0,1,40,0,0,0,14500.0,10,0,1,202206,0,5,14500.0,Analista de Desenvolvimento de Sistemas
12228,937762,202206,3,35,355030,K,6422100,1,212405,101,4,33.0,44.0,1,1,0,1,97,0,0,0,14499.99,10,0,1,202206,0,5,14499.99,Analista de Desenvolvimento de Sistemas
12229,937766,202206,3,35,355030,G,4623103,1,212405,101,5,47.0,44.0,6,1,0,1,97,0,0,0,11000.0,6,0,1,202206,0,5,11000.0,Analista de Desenvolvimento de Sistemas
12230,937773,202206,3,35,355030,K,6611803,1,212405,101,5,35.0,40.0,2,1,0,1,97,0,0,0,8200.0,7,0,1,202206,0,5,8200.0,Analista de Desenvolvimento de Sistemas
12231,937774,202206,3,35,355030,J,6201501,-1,212405,101,5,23.0,40.0,6,1,0,1,40,0,0,0,3619.0,5,0,1,202206,0,5,3619.0,Analista de Desenvolvimento de Sistemas
12232,937775,202206,3,35,355030,N,7732201,1,212405,101,4,35.0,44.0,3,1,0,1,97,0,0,0,4709.3,5,0,1,202206,0,5,4709.3,Analista de Desenvolvimento de Sistemas
12233,937776,202206,3,35,355030,J,6203100,1,212405,101,3,49.0,40.0,3,3,0,1,97,0,0,0,12000.0,10,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
12234,937781,202206,3,35,355030,J,6201501,1,212405,101,4,21.0,44.0,1,1,0,1,97,0,0,0,1750.0,6,0,1,202206,0,5,1750.0,Analista de Desenvolvimento de Sistemas
12235,937785,202206,3,35,355030,G,4772500,-1,212405,101,3,21.0,42.5,1,1,0,1,32,0,0,0,3230.0,9,0,1,202206,0,5,3230.0,Analista de Desenvolvimento de Sistemas
12236,937789,202206,3,35,355030,N,8211300,-1,212405,101,5,32.0,44.0,1,1,0,1,40,0,0,0,9000.0,8,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
12237,937790,202206,3,35,355030,J,6201501,1,212405,101,5,44.0,40.0,3,1,0,1,97,0,0,0,14000.0,9,0,1,202206,0,5,14000.0,Analista de Desenvolvimento de Sistemas
12238,937791,202206,3,35,355030,M,7319003,-1,212405,101,5,24.0,44.0,3,3,0,1,40,0,0,0,2604.34,5,0,1,202206,0,5,2604.34,Analista de Desenvolvimento de Sistemas
12239,937794,202206,3,35,355030,J,6204000,-1,212405,101,5,40.0,40.0,3,1,0,1,31,0,0,0,9978.93,10,0,1,202206,0,5,9978.93,Analista de Desenvolvimento de Sistemas
12240,937798,202206,3,35,355030,K,6462000,-1,212405,101,5,28.0,44.0,1,3,0,1,31,0,0,0,9000.0,5,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
12241,937801,202206,3,35,355030,K,6619399,1,212405,101,5,50.0,44.0,3,1,0,1,97,0,0,9,14000.0,3,0,1,202206,0,5,14000.0,Analista de Desenvolvimento de Sistemas
12242,937805,202206,3,35,355030,J,6204000,1,212405,101,5,31.0,40.0,1,1,0,1,97,0,0,0,2847.64,7,0,1,202206,0,5,2847.64,Analista de Desenvolvimento de Sistemas
12243,937806,202206,3,35,355030,J,6204000,1,212405,101,3,29.0,40.0,3,1,0,1,97,0,0,0,9000.0,10,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
12244,937807,202206,3,35,355030,J,6202300,1,212405,101,5,24.0,40.0,1,1,0,1,97,0,0,0,9800.0,10,0,1,202206,0,5,9800.0,Analista de Desenvolvimento de Sistemas
12245,937809,202206,3,35,355030,K,6462000,1,212405,101,5,31.0,44.0,1,1,0,1,97,0,0,9,10000.0,8,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
12246,937817,202206,3,35,355030,J,6204000,1,212405,101,5,33.0,40.0,1,1,0,1,97,0,0,0,4627.0,8,0,1,202206,0,5,4627.0,Analista de Desenvolvimento de Sistemas
12247,937819,202206,3,35,355030,S,9511800,1,212405,101,4,29.0,40.0,1,1,0,1,97,0,0,0,2033.6,2,0,1,202206,0,5,2033.6,Analista de Desenvolvimento de Sistemas
12248,937821,202206,3,35,355030,J,6201501,-1,212405,101,5,45.0,44.0,1,1,0,1,31,0,0,9,3718.0,5,0,1,202206,0,5,3718.0,Analista de Desenvolvimento de Sistemas
12249,937825,202206,3,35,355030,J,6311900,-1,212405,101,5,30.0,44.0,3,1,0,1,40,0,0,9,9900.0,8,0,1,202206,0,5,9900.0,Analista de Desenvolvimento de Sistemas
12250,937830,202206,3,35,355030,J,6209100,1,212405,101,5,50.0,40.0,6,1,0,1,97,0,0,0,14500.0,9,0,1,202206,0,5,14500.0,Analista de Desenvolvimento de Sistemas
12251,937831,202206,3,35,355030,J,6203100,1,212405,101,4,31.0,44.0,2,3,0,1,97,0,0,0,7280.0,8,0,1,202206,0,5,7280.0,Analista de Desenvolvimento de Sistemas
12252,937832,202206,3,35,355030,J,6209100,-1,212405,101,4,21.0,40.0,1,1,0,1,40,0,0,0,2700.0,2,0,1,202206,0,5,2700.0,Analista de Desenvolvimento de Sistemas
12253,937835,202206,3,35,355030,J,6204000,-1,212405,101,4,34.0,44.0,3,1,0,1,40,0,0,9,7197.71,10,0,1,202206,0,5,7197.71,Analista de Desenvolvimento de Sistemas
12254,937837,202206,3,35,355030,J,6311900,1,212405,101,5,47.0,40.0,1,1,0,1,97,0,0,0,9502.34,4,0,1,202206,0,5,9502.34,Analista de Desenvolvimento de Sistemas
12255,937841,202206,3,35,355030,N,8299799,1,212405,101,8,42.0,40.0,1,1,0,1,97,0,0,0,7200.0,7,0,1,202206,0,5,7200.0,Analista de Desenvolvimento de Sistemas
12256,937842,202206,3,35,355030,J,6202300,-1,212405,101,5,56.0,40.0,1,1,0,1,31,0,0,0,8541.86,8,0,1,202206,0,5,8541.86,Analista de Desenvolvimento de Sistemas
12257,937847,202206,3,35,355030,N,8211300,1,212405,101,4,22.0,44.0,4,3,0,1,97,0,0,0,6079.98,10,0,1,202206,0,5,6079.98,Analista de Desenvolvimento de Sistemas
12258,937853,202206,3,35,355030,N,8211300,-1,212405,101,8,32.0,44.0,1,1,0,1,40,0,0,0,12645.0,7,0,1,202206,0,5,12645.0,Analista de Desenvolvimento de Sistemas
12259,937856,202206,3,35,355030,K,6612601,-1,212405,101,5,41.0,44.0,1,1,0,1,40,0,0,0,10000.0,10,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
12260,937857,202206,3,35,355030,Q,8610101,1,212405,101,4,45.0,44.0,1,1,0,1,97,0,0,0,2059.2,9,0,1,202206,0,5,2059.2,Analista de Desenvolvimento de Sistemas
12261,937858,202206,3,35,355030,J,6201501,1,212405,101,4,30.0,40.0,1,1,0,1,97,0,0,0,7500.0,8,0,1,202206,0,5,7500.0,Analista de Desenvolvimento de Sistemas
12262,937860,202206,3,35,355030,R,9313100,1,212405,101,5,34.0,44.0,1,3,0,1,97,0,0,0,9500.0,6,0,1,202206,0,5,9500.0,Analista de Desenvolvimento de Sistemas
12263,937862,202206,3,35,355030,J,6319400,1,212405,101,4,22.0,44.0,1,1,0,1,97,0,0,0,7272.86,7,0,1,202206,0,5,7272.86,Analista de Desenvolvimento de Sistemas
12264,937867,202206,3,35,355030,J,6203100,1,212405,101,8,35.0,40.0,1,3,0,1,97,0,0,0,15500.0,10,0,1,202206,0,5,15500.0,Analista de Desenvolvimento de Sistemas
12265,937871,202206,3,35,355030,J,6311900,-1,212405,101,5,32.0,40.0,1,3,0,1,40,0,0,0,6447.32,9,0,1,202206,0,5,6447.32,Analista de Desenvolvimento de Sistemas
12266,937874,202206,3,35,355030,M,7020400,1,212405,101,5,39.0,40.0,1,1,0,1,97,0,0,0,8000.0,10,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
12267,937876,202206,3,35,355030,G,4651601,1,212405,101,5,24.0,40.0,1,1,0,1,97,0,0,0,5500.0,8,0,1,202206,0,5,5500.0,Analista de Desenvolvimento de Sistemas
12268,937877,202206,3,35,355030,K,6422100,1,212405,101,3,28.0,44.0,3,1,0,1,97,0,0,0,10000.0,10,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
12269,937883,202206,3,35,355030,G,4645101,1,212405,101,5,30.0,44.0,1,1,0,1,97,0,0,0,12000.0,9,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
12270,937886,202206,3,35,355030,J,6202300,1,212405,101,8,46.0,40.0,1,1,0,1,97,0,0,0,10750.0,8,0,1,202206,0,5,10750.0,Analista de Desenvolvimento de Sistemas
12271,937888,202206,3,35,355030,J,6201501,1,212405,101,8,41.0,40.0,1,1,0,1,97,0,0,0,14000.0,10,0,1,202206,0,5,14000.0,Analista de Desenvolvimento de Sistemas
12272,937889,202206,3,35,355030,C,2229302,-1,212405,101,4,27.0,44.0,1,1,0,1,31,0,0,0,2911.0,4,0,1,202206,0,5,2911.0,Analista de Desenvolvimento de Sistemas
12273,937891,202206,3,35,355030,J,6201501,1,212405,101,5,25.0,40.0,1,1,0,1,97,0,0,0,10000.0,2,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
12274,937896,202206,3,35,355030,K,6613400,1,212405,101,5,31.0,40.0,1,1,0,1,97,0,0,0,10000.0,2,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
12275,937897,202206,3,35,355030,K,6422100,1,212405,101,8,27.0,44.0,1,3,0,1,97,0,0,0,14500.0,10,0,1,202206,0,5,14500.0,Analista de Desenvolvimento de Sistemas
12276,937899,202206,3,35,355030,J,6203100,1,212405,101,3,38.0,40.0,1,1,0,1,97,0,0,0,3464.0,10,0,1,202206,0,5,3464.0,Analista de Desenvolvimento de Sistemas
12277,937903,202206,3,35,355030,J,6202300,1,212405,101,5,32.0,44.0,1,1,0,1,97,0,0,9,7987.0,7,0,1,202206,0,5,7987.0,Analista de Desenvolvimento de Sistemas
12278,937905,202206,3,35,355030,J,6209100,1,212405,101,5,25.0,44.0,1,3,0,1,97,0,0,0,13000.0,10,0,1,202206,0,5,13000.0,Analista de Desenvolvimento de Sistemas
12279,937907,202206,3,35,355030,N,8211300,1,212405,101,4,25.0,20.0,1,3,0,1,97,0,0,1,3066.67,10,0,1,202206,0,5,3066.67,Analista de Desenvolvimento de Sistemas
12280,937908,202206,3,35,355030,G,4789099,1,212405,101,5,35.0,44.0,1,1,0,1,97,0,0,9,10500.0,10,0,1,202206,0,5,10500.0,Analista de Desenvolvimento de Sistemas
12281,937909,202206,3,35,355030,J,6201501,1,212405,101,5,35.0,40.0,1,3,0,1,97,0,0,0,6500.0,7,0,1,202206,0,5,6500.0,Analista de Desenvolvimento de Sistemas
12282,937910,202206,3,35,355030,M,7490103,1,212405,101,3,25.0,44.0,1,1,0,1,97,0,0,0,5868.0,1,0,1,202206,0,5,5868.0,Analista de Desenvolvimento de Sistemas
12283,937918,202206,3,35,355030,J,6021700,1,212405,101,4,25.0,44.0,1,1,0,1,97,0,0,0,10200.0,10,0,1,202206,0,5,10200.0,Analista de Desenvolvimento de Sistemas
12284,937921,202206,3,35,355030,J,6209100,1,212405,101,4,23.0,44.0,1,1,0,1,97,0,0,0,10500.0,10,0,1,202206,0,5,10500.0,Analista de Desenvolvimento de Sistemas
12285,937923,202206,3,35,355030,N,8211300,1,212405,101,3,26.0,40.0,3,3,0,1,97,0,0,0,6000.0,10,0,1,202206,0,5,6000.0,Analista de Desenvolvimento de Sistemas
12286,937924,202206,3,35,355030,J,6201501,-1,212405,101,5,30.0,40.0,3,1,0,1,40,0,0,0,11000.0,6,0,1,202206,0,5,11000.0,Analista de Desenvolvimento de Sistemas
12287,937925,202206,3,35,355030,K,6511101,-1,212405,101,8,45.0,44.0,1,1,0,1,40,0,0,0,12734.79,8,0,1,202206,0,5,12734.79,Analista de Desenvolvimento de Sistemas
12288,937932,202206,3,35,355030,N,8299799,1,212405,101,5,23.0,44.0,1,1,0,1,97,0,0,9,9500.0,5,0,1,202206,0,5,9500.0,Analista de Desenvolvimento de Sistemas
12289,937933,202206,3,35,355030,N,8211300,1,212405,101,8,29.0,36.0,1,1,0,1,97,0,0,0,3066.67,10,0,1,202206,0,5,3066.67,Analista de Desenvolvimento de Sistemas
12290,937935,202206,3,35,355030,J,6203100,1,212405,101,5,22.0,40.0,1,1,0,1,97,0,0,0,5409.0,7,0,1,202206,0,5,5409.0,Analista de Desenvolvimento de Sistemas
12291,937937,202206,3,35,355030,M,7020400,1,212405,101,5,25.0,44.0,1,1,0,1,97,0,0,0,2200.0,5,0,1,202206,0,5,2200.0,Analista de Desenvolvimento de Sistemas
12292,937939,202206,3,35,355030,J,6201501,-1,212405,101,4,36.0,40.0,1,1,0,1,40,0,0,0,7000.0,5,0,1,202206,0,5,7000.0,Analista de Desenvolvimento de Sistemas
12293,937942,202206,3,35,355030,M,7020400,1,212405,101,5,31.0,40.0,1,3,0,1,97,0,0,0,8138.0,9,0,1,202206,0,5,8138.0,Analista de Desenvolvimento de Sistemas
12294,937943,202206,3,35,355030,N,8020001,-1,212405,101,3,27.0,44.0,6,1,0,1,40,0,0,0,7500.0,9,0,1,202206,0,5,7500.0,Analista de Desenvolvimento de Sistemas
12295,937944,202206,3,35,355030,J,6209100,1,212405,101,8,37.0,44.0,1,1,0,1,97,0,0,0,8600.0,10,0,1,202206,0,5,8600.0,Analista de Desenvolvimento de Sistemas
12296,937951,202206,3,35,355030,J,6201501,1,212405,101,5,48.0,40.0,4,1,0,1,97,0,0,0,12700.0,8,0,1,202206,0,5,12700.0,Analista de Desenvolvimento de Sistemas
12297,937961,202206,3,35,355030,J,6201501,-1,212405,101,4,21.0,40.0,1,1,0,1,40,0,0,0,5179.95,6,0,1,202206,0,5,5179.95,Analista de Desenvolvimento de Sistemas
12298,937963,202206,3,35,355030,I,5510801,1,212405,101,8,37.0,44.0,1,1,0,1,97,0,0,0,10000.0,8,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
12299,937971,202206,3,35,355030,J,6203100,1,212405,101,5,22.0,40.0,1,1,0,1,97,0,0,0,7500.0,10,0,1,202206,0,5,7500.0,Analista de Desenvolvimento de Sistemas
12300,937973,202206,3,35,355030,K,6612601,-1,212405,101,8,26.0,44.0,6,1,0,1,40,0,0,0,8039.33,10,0,1,202206,0,5,8039.33,Analista de Desenvolvimento de Sistemas
12301,937977,202206,3,35,355030,J,6209100,1,212405,101,3,20.0,40.0,3,1,0,1,97,0,0,0,2100.0,7,0,1,202206,0,5,2100.0,Analista de Desenvolvimento de Sistemas
12302,937978,202206,3,35,355030,J,6201501,1,212405,101,3,23.0,40.0,1,1,0,1,97,0,0,0,10000.0,10,0,1,202206,0,5,10000.0,Analista de Desenvolvimento de Sistemas
12303,937983,202206,3,35,355030,J,6201501,1,212405,101,5,52.0,40.0,1,1,0,1,97,0,0,0,18000.0,10,0,1,202206,0,5,18000.0,Analista de Desenvolvimento de Sistemas
12304,937988,202206,3,35,355030,J,6201501,-1,212405,101,5,23.0,40.0,3,1,0,1,31,0,0,0,4993.33,6,0,1,202206,0,5,4993.33,Analista de Desenvolvimento de Sistemas
12305,937990,202206,3,35,355030,P,8513900,1,212405,101,5,37.0,44.0,1,1,0,1,97,0,0,0,4550.0,7,0,1,202206,0,5,4550.0,Analista de Desenvolvimento de Sistemas
12306,937992,202206,3,35,355030,M,7020400,1,212405,101,5,54.0,40.0,3,1,0,1,97,0,0,0,12000.0,10,0,1,202206,0,5,12000.0,Analista de Desenvolvimento de Sistemas
12307,938003,202206,3,35,355030,J,6204000,-1,212405,101,4,20.0,40.0,3,1,0,1,40,0,0,0,2250.0,7,0,1,202206,0,5,2250.0,Analista de Desenvolvimento de Sistemas
12308,938004,202206,3,35,355030,J,6209100,-1,212405,101,5,33.0,44.0,2,1,0,1,40,0,0,0,9451.14,10,0,1,202206,0,5,9451.14,Analista de Desenvolvimento de Sistemas
12309,938005,202206,3,35,355030,K,6613400,1,212405,101,8,35.0,44.0,1,1,0,1,97,0,0,9,14812.9,10,0,1,202206,0,5,14812.9,Analista de Desenvolvimento de Sistemas
12310,938007,202206,3,35,355030,N,7911200,1,212405,101,3,41.0,44.0,3,3,0,1,97,0,0,0,4000.0,4,0,1,202206,0,5,4000.0,Analista de Desenvolvimento de Sistemas
12311,938008,202206,3,35,355030,K,6462000,1,212405,101,5,32.0,44.0,1,3,0,1,97,0,0,0,7512.0,8,0,1,202206,0,5,7512.0,Analista de Desenvolvimento de Sistemas
12312,938011,202206,3,35,355030,J,6201501,1,212405,101,5,45.0,40.0,6,1,0,1,97,0,0,0,6222.49,6,0,1,202206,0,5,6222.49,Analista de Desenvolvimento de Sistemas
12313,938017,202206,3,35,355030,J,6204000,1,212405,101,4,23.0,40.0,3,1,0,1,97,0,0,0,8000.0,10,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
12314,938018,202206,3,35,355030,N,8211300,1,212405,101,5,28.0,36.0,3,3,0,1,97,0,0,0,3066.67,10,0,1,202206,0,5,3066.67,Analista de Desenvolvimento de Sistemas
12315,938025,202206,3,35,355030,G,4751201,1,212405,101,5,19.0,40.0,2,1,0,1,97,0,0,0,2000.0,4,0,1,202206,0,5,2000.0,Analista de Desenvolvimento de Sistemas
12316,938026,202206,3,35,355030,J,6201501,-1,212405,101,3,25.0,40.0,1,1,0,1,40,0,0,0,3500.0,1,0,1,202206,0,5,3500.0,Analista de Desenvolvimento de Sistemas
12317,938027,202206,3,35,355030,N,7990200,-1,212405,101,5,31.0,44.0,1,1,0,1,31,0,0,9,8000.0,2,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
12318,938028,202206,3,35,355030,K,6619399,1,212405,101,5,29.0,40.0,1,1,0,1,97,0,0,0,22366.0,10,0,1,202206,0,5,22366.0,Analista de Desenvolvimento de Sistemas
12319,938029,202206,3,35,355030,K,6512000,1,212405,101,5,37.0,37.0,6,1,0,1,97,0,0,0,7000.0,8,0,1,202206,0,5,7000.0,Analista de Desenvolvimento de Sistemas
12320,938030,202206,3,35,355030,J,6202300,-1,212405,101,5,36.0,40.0,1,1,0,1,31,0,0,0,16560.0,9,0,1,202206,0,5,16560.0,Analista de Desenvolvimento de Sistemas
12321,938033,202206,3,35,355030,Q,8610101,1,212405,101,5,35.0,44.0,1,1,0,1,97,0,0,0,10727.48,10,0,1,202206,0,5,10727.48,Analista de Desenvolvimento de Sistemas
12322,938034,202206,3,35,355030,L,6822600,1,212405,101,8,43.0,40.0,2,1,0,1,97,0,0,0,9000.0,6,0,1,202206,0,5,9000.0,Analista de Desenvolvimento de Sistemas
12323,938035,202206,3,35,355030,J,6209100,-1,212405,101,5,25.0,44.0,6,1,0,1,40,0,0,0,5569.14,10,0,1,202206,0,5,5569.14,Analista de Desenvolvimento de Sistemas
12324,938038,202206,3,35,355030,N,8211300,1,212405,101,4,24.0,40.0,3,3,0,1,97,0,0,0,5300.0,10,0,1,202206,0,5,5300.0,Analista de Desenvolvimento de Sistemas
12325,938039,202206,3,35,355030,J,6204000,1,212405,101,3,33.0,40.0,3,3,0,1,97,0,0,0,3300.0,7,0,1,202206,0,5,3300.0,Analista de Desenvolvimento de Sistemas
12326,938042,202206,3,35,355030,J,6204000,-1,212405,101,5,31.0,44.0,2,1,0,1,40,0,0,0,6234.6,5,0,1,202206,0,5,6234.6,Analista de Desenvolvimento de Sistemas
12327,938043,202206,3,35,355030,N,7740300,1,212405,101,5,29.0,44.0,1,3,0,1,97,0,0,0,8000.0,8,0,1,202206,0,5,8000.0,Analista de Desenvolvimento de Sistemas
12328,938044,202206,3,35,355030,J,6311900,-1,212405,101,5,26.0,40.0,6,3,0,1,40,0,0,0,4752.7,6,0,1,202206,0,5,4752.7,Analista de Desenvolvimento de Sistemas
12329,938048,202206,3,35,355030,N,8230001,1,212405,101,5,24.0,42.3,6,1,0,1,97,0,0,0,1676.9,5,0,1,202206,0,5,1676.9,Analista de Desenvolvimento de Sistemas
12330,938050,202206,3,35,355030,J,6204000,-1,212405,101,3,40.0,40.0,2,3,0,1,40,0,0,0,2250.0,7,0,1,202206,0,5,2250.0,Analista de Desenvolvimento de Sistemas
12331,938052,202206,3,35,355030,N,7820500,1,212405,101,5,47.0,40.0,1,1,0,1,97,0,0,0,6500.0,9,0,1,202206,0,5,6500.0,Analista de Desenvolvimento de Sistemas
